gene_id,ensembl_gene_id,hgnc_symbol,chromosome_name,start_position,end_position
24049,ENSG00000235875,ARHGEF7-AS2,13,111766159,111768025
24050,ENSG00000235876,FEM1AP4,13,19239375,19241361
24053,ENSG00000235884,LINC00941,12,30947977,30955645
24056,ENSG00000235890,TSPEAR-AS1,21,45926690,45935738
24057,ENSG00000235896,IGKV3D-7,2,90273679,90274235
24058,ENSG00000235897,TM4SF19-AS1,3,196045201,196052441
24061,ENSG00000235903,CPB2-AS1,13,46626941,46687467
24062,ENSG00000235904,RBMS3-AS3,3,29305685,29332217
24064,ENSG00000235908,RHOA-IT1,3,49402578,49404439
24065,ENSG00000235910,APOA1-AS,11,116706833,116726445
24067,ENSG00000235914,MACROD2-AS1,20,14864899,14910161
24069,ENSG00000235919,ASH1L-AS1,1,155531821,155533775
24071,ENSG00000235924,ZNRF2P3,10,81741595,81741968
24072,ENSG00000235927,NEXN-AS1,1,78347033,78355224
24076,ENSG00000235940,MTND1P21,10,21093222,21093506
24077,ENSG00000235942,LCE6A,1,152815344,152816459
24078,ENSG00000235944,ZNF815P,7,5862791,5894066
24080,ENSG00000235947,EGOT,3,4790876,4793274
24082,ENSG00000235954,TTC28-AS1,22,28315364,28404569
24083,ENSG00000235957,COX7CP1,13,49761615,49761806
24084,ENSG00000235958,UBOX5-AS1,20,3087559,3131513
24087,ENSG00000235963,MCCD1P1,6,29875560,29876422
24088,ENSG00000235974,VN2R19P,19,58523957,58537294
24092,ENSG00000235984,GPC5-AS1,13,93353642,93373867
24093,ENSG00000235989,MORC2-AS1,22,31318295,31328436
24095,ENSG00000235992,GRAMD4P2,22,16227138,16228807
24111,ENSG00000236030,LINC01036,1,187061974,187329455
24114,ENSG00000236036,LINC00445,13,36271661,36273393
24116,ENSG00000236044,FABP5P2,13,52540878,52541285
24119,ENSG00000236051,MYCBP2-AS1,13,77649649,77672677
24121,ENSG00000236056,GAPDHP14,21,30594642,30595578
24123,ENSG00000236060,HSPB1P1,9,74622797,74623052
24124,ENSG00000236062,GSTM5P1,3,12299300,12299959
24130,ENSG00000236083,OR13E1P,9,35859059,35859980
24131,ENSG00000236085,ACTG1P4,1,104112175,104113296
24132,ENSG00000236086,HMGN2P28,6,2341684,2341950
24133,ENSG00000236088,COX10-AS1,17,13659795,13972812
24134,ENSG00000236094,LINC00545,13,31456688,31457532
24137,ENSG00000236101,RAC1P7,1,234162597,234162973
24138,ENSG00000236104,ZBTB22,6,33282183,33285719
24144,ENSG00000236123,CEACAMP11,19,43783085,43788470
24145,ENSG00000236124,HMGN2P23,2,113738743,113739011
24158,ENSG00000236152,MRPS36P1,3,6814724,6815030
24162,ENSG00000236156,CHCHD4P3,9,37434174,37434583
24166,ENSG00000236165,PRADC1P1,3,37017807,37018331
24171,ENSG00000236184,TCEA1P4,9,32979558,32980401
24175,ENSG00000236200,KDM4A-AS1,1,44165436,44173809
24176,ENSG00000236202,GRM7-AS1,3,7561428,7602020
24179,ENSG00000236208,C10orf71-AS1,10,50504157,50507063
24182,ENSG00000236217,C1DP2,10,81791600,81792149
24188,ENSG00000236240,GPC5-IT1,13,93136859,93162347
24190,ENSG00000236242,MYO16-AS1,13,109816250,109853831
24191,ENSG00000236253,SLC25A3P1,1,53878821,53905693
24192,ENSG00000236254,MTND4P14,9,5107937,5109290
24194,ENSG00000236257,EI24P2,1,158423988,158425063
24197,ENSG00000236264,RPL26P30,11,2356362,2357006
24201,ENSG00000236269,ENO1-IT1,1,8935847,8938066
24203,ENSG00000236278,PEBP1P3,1,198648268,198649162
24204,ENSG00000236279,CLEC2L,7,139208602,139229730
24207,ENSG00000236287,ZBED5,11,10833621,10880343
24209,ENSG00000236290,EEF1GP7,1,53038786,53039488
24211,ENSG00000236296,GUSBP5,4,144480625,144570458
24220,ENSG00000236311,TLX1NB,10,102849078,102890883
24221,ENSG00000236312,RPL34P34,19,22551401,22551754
24222,ENSG00000236313,VN1R53P,10,37637544,37638500
24223,ENSG00000236316,OR7E109P,9,93504808,93505662
24226,ENSG00000236320,SLFN14,17,33875144,33885117
24229,ENSG00000236330,RPL5P9,2,111725411,111726296
24231,ENSG00000236333,TRHDE-AS1,12,72647288,72668687
24232,ENSG00000236334,PPIAL4G,1,143767144,143767881
24235,ENSG00000236349,SUCLG2P2,12,94942017,94943312
24237,ENSG00000236354,LINC00437,13,39107480,39119436
24242,ENSG00000236375,POU5F1P5,10,69769962,69770619
24245,ENSG00000236380,VENTXP7,3,21447218,21448175
24246,ENSG00000236382,KRTAP10-13P,21,46122136,46122706
24247,ENSG00000236383,LINC00854,17,41368960,41383338
24248,ENSG00000236384,LINC00479,21,43131680,43135935
24253,ENSG00000236397,DDX11L2,2,114356606,114359144
24254,ENSG00000236398,TAS2R39,7,142880512,142881528
24258,ENSG00000236409,NRADDP,3,47053032,47054636
24259,ENSG00000236411,NDUFAF4P3,3,37831412,37831936
24261,ENSG00000236417,CTSLP1,10,89146442,89149960
24262,ENSG00000236420,CHCHD3P1,10,8661896,8662571
24263,ENSG00000236423,LINC01134,1,3816936,3833789
24267,ENSG00000236430,KRT8P29,1,203841702,203843315
24272,ENSG00000236438,FAM157A,3,197879237,197925886
24274,ENSG00000236444,UBE2L5P,13,31002084,31002656
24280,ENSG00000236459,HNRNPA1P22,3,42930853,42931798
24281,ENSG00000236463,LINC00427,13,30890497,30894040
24288,ENSG00000236473,KRT43P,17,39604435,39610307
24289,ENSG00000236474,GCNT1P1,20,18400804,18402098
24290,ENSG00000236475,TRIM26BP,6,30206078,30210056
24293,ENSG00000236480,PKMP1,1,115078616,115080461
24296,ENSG00000236484,RRM2P2,1,161348497,161349148
24299,ENSG00000236493,EIF2S2P3,10,94428502,94429500
24304,ENSG00000236499,LINC00896,22,20193920,20196047
24306,ENSG00000236502,SIX3-AS1,2,45167293,45169012
24307,ENSG00000236508,ATP13A5-AS1,3,193025033,193032151
24316,ENSG00000236527,ARF4P2,20,61503602,61504428
24320,ENSG00000236534,H3F3BP1,13,72249199,72249601
24330,ENSG00000236552,RPL13AP5,10,98510045,98510675
24331,ENSG00000236554,ASNSP3,13,100714550,100715855
24335,ENSG00000236564,YWHAQP5,2,99310572,99311953
24336,ENSG00000236565,HNRNPA3P5,13,66362064,66362896
24338,ENSG00000236570,RAD23BP1,3,18580165,18581391
24339,ENSG00000236577,SNRPGP14,13,50063106,50063500
24340,ENSG00000236581,STARD13-AS,13,33845516,33855471
24341,ENSG00000236582,PRPF38AP2,10,17619361,17620211
24344,ENSG00000236595,MED15P5,2,131009141,131010132
24345,ENSG00000236603,RANP1,6,30453717,30454367
24347,ENSG00000236609,ZNF853,7,6655248,6663921
24349,ENSG00000236616,BAK1P2,11,130416694,130417324
24351,ENSG00000236618,PITPNA-AS1,17,1420225,1421390
24352,ENSG00000236624,CCDC163P,1,45959538,45965751
24355,ENSG00000236646,LAMTOR5P1,1,62504514,62504783
24365,ENSG00000236671,PRKG1-AS1,10,53990502,54073888
24368,ENSG00000236675,MTX1P1,1,155200766,155204116
24373,ENSG00000236698,EIF1AXP1,1,17012116,17012550
24374,ENSG00000236699,ARHGEF38,4,106473777,106629250
24375,ENSG00000236700,LINC01010,6,134758854,134825719
24377,ENSG00000236703,MYB-AS1,6,135516221,135517133
24380,ENSG00000236711,SMAD9-AS1,13,37423503,37424183
24386,ENSG00000236719,OVAAL,1,180528112,180535654
24392,ENSG00000236734,GRIFIN,7,2514360,2516528
24396,ENSG00000236745,YRDCP2,9,99717102,99717743
24398,ENSG00000236753,MKLN1-AS,7,130994503,131012981
24400,ENSG00000236756,DNAJC9-AS1,10,75007118,75036742
24401,ENSG00000236758,MTUS2-AS2,13,29813516,29824691
24403,ENSG00000236761,CTAGE9,6,132029581,132032206
24405,ENSG00000236763,TRMT112P4,9,104118748,104119126
24409,ENSG00000236776,RPL21P23,1,57004124,57004583
24410,ENSG00000236778,INTS6-AS1,13,52026503,52126500
24415,ENSG00000236790,LINC00299,2,8147901,8523751
24417,ENSG00000236794,BCRP8,22,23522058,23522465
24418,ENSG00000236797,SPA17P1,10,77142151,77142602
24420,ENSG00000236801,RPL24P8,9,72832111,72832584
24422,ENSG00000236809,SNX25P1,1,211590367,211591276
24424,ENSG00000236811,GAPDHP2,20,13373324,13374321
24426,ENSG00000236816,ANKRD20A7P,9,44076368,44118444
24432,ENSG00000236830,CBR3-AS1,21,37504065,37528615
24434,ENSG00000236834,LINC00421,13,19919189,19920889
24442,ENSG00000236850,BMS1P20,22,22657589,22677203
24443,ENSG00000236853,OR2R1P,7,143185582,143186495
24448,ENSG00000236859,NIFK-AS1,2,122407226,122485784
24450,ENSG00000236863,RPL23AP23,1,235459180,235459650
24454,ENSG00000236875,DDX11L5,9,11987,14522
24455,ENSG00000236876,TMSB4XP1,1,42965876,42966067
24457,ENSG00000236882,C5orf27,5,95187936,95195837
24464,ENSG00000236901,MIR600HG,9,125871773,125877756
24477,ENSG00000236937,PTGES3P4,10,104605352,104605707
24479,ENSG00000236939,C8orf56,8,104145191,104153703
24484,ENSG00000236946,HNRNPA1P70,12,68429547,68430633
24486,ENSG00000236953,ZDHHC20-IT1,13,21951116,21952013
24488,ENSG00000236959,SULT1D1P,4,70657590,70679606
24490,ENSG00000236963,LINC01141,1,20687072,20757727
24491,ENSG00000236965,OR52N3P,11,5821594,5822690
24492,ENSG00000236969,GGT8P,2,91963970,91969195
24493,ENSG00000236972,FABP5P1,13,73674713,73675123
24495,ENSG00000236977,ANKRD44-IT1,2,198115582,198167243
24496,ENSG00000236983,LINC00614,10,27232252,27233347
24499,ENSG00000236991,EDRF1-AS1,10,127433296,127440679
24501,ENSG00000236993,GAPDHP21,10,57427101,57428110
24502,ENSG00000236996,MLIP-IT1,6,53863688,53871950
24504,ENSG00000237004,ZNRF2P1,7,32768181,32768623
24505,ENSG00000237009,GLIS3-AS1,9,3898642,3901248
24512,ENSG00000237036,ZEB1-AS1,10,31495207,31609376
24513,ENSG00000237037,NDUFA6-AS1,22,42486935,42535286
24515,ENSG00000237049,RPL34P1,1,168179854,168180207
24516,ENSG00000237053,FUCA1P1,2,177669715,177671065
24517,ENSG00000237054,PRMT5-AS1,14,23388665,23396105
24522,ENSG00000237065,NANOGP4,7,29251918,29252830
24523,ENSG00000237068,RPL5P2,20,44119458,44120311
24529,ENSG00000237080,EHMT2-AS1,6,31851538,31851831
24530,ENSG00000237082,COX5BP6,13,101276129,101276683
24532,ENSG00000237092,LINC01065,13,53720674,53725943
24537,ENSG00000237118,CYP2F2P,19,41324626,41332677
24538,ENSG00000237119,LINC01056,20,61669363,61685215
24539,ENSG00000237125,HAND2-AS1,4,174448421,174512475
24542,ENSG00000237135,DDX10P1,10,31207941,31210164
24543,ENSG00000237138,HUNK-AS1,21,33393279,33394095
24545,ENSG00000237141,DNAJC19P1,10,69593521,69593839
24546,ENSG00000237149,ZNF503-AS2,10,77160759,77168738
24547,ENSG00000237152,DLEU7-AS1,13,51381992,51423190
24549,ENSG00000237154,MCFD2P1,6,27375476,27375775
24551,ENSG00000237159,CNTFR-AS1,9,34568013,34582827
24558,ENSG00000237170,RPS7P15,4,4508805,4509504
24559,ENSG00000237172,B3GNT9,16,67182008,67185117
24565,ENSG00000237187,NR2F1-AS1,5,92745065,92921354
24568,ENSG00000237190,CDKN2AIPNL,5,133737778,133747589
24569,ENSG00000237194,SNAI1P1,2,210673528,210674304
24570,ENSG00000237200,ZBTB40-IT1,1,22843967,22846201
24576,ENSG00000237223,SULT1C2P1,2,108938694,108970255
24578,ENSG00000237226,RPS3AP39,11,3570975,3571749
24580,ENSG00000237232,ZNF295-AS1,21,43429303,43445060
24583,ENSG00000237238,BMS1P10,9,67327775,67334983
24584,ENSG00000237248,LINC00987,12,9392599,9395635
24587,ENSG00000237254,TRBV30,7,142510271,142511084
24592,ENSG00000237263,MAPK6PS3,13,42643068,42645229
24596,ENSG00000237272,OR51R1P,11,4439290,4440193
24597,ENSG00000237273,RSL24D1P8,19,12207239,12207730
24598,ENSG00000237276,ANO7P1,1,16542404,16554522
24599,ENSG00000237278,RLIMP2,1,113667943,113669505
24603,ENSG00000237282,LINC00851,20,18359693,18362128
24605,ENSG00000237289,CKMT1B,15,43885252,43897099
24609,ENSG00000237296,SMG1P1,16,22448329,22503541
24610,ENSG00000237298,TTN-AS1,2,179385910,179639402
24620,ENSG00000237327,UPP2-IT1,2,158984469,158990500
24621,ENSG00000237328,RAI1-AS1,17,17662468,17674135
24623,ENSG00000237330,RNF223,1,1006346,1009687
24626,ENSG00000237338,FTCD-AS1,21,47571528,47572561
24632,ENSG00000237350,CDC42P6,4,22728998,22729573
24634,ENSG00000237353,PATE4,11,125703211,125709964
24637,ENSG00000237360,CHCHD4P2,9,110859712,110860131
24638,ENSG00000237361,LINC01071,13,44974386,44980120
24642,ENSG00000237373,BRWD1-IT1,21,40589019,40591731
24644,ENSG00000237380,HOXD-AS2,2,176986339,177001826
24649,ENSG00000237398,HLA-DPA3,6,33098993,33111102
24650,ENSG00000237399,PITRM1-AS1,10,3183824,3210164
24652,ENSG00000237402,CAMTA1-IT1,1,7429003,7430331
24654,ENSG00000237406,NDUFA9P1,22,36293318,36294452
24657,ENSG00000237412,PRSS56,2,233385173,233390422
24659,ENSG00000237415,NRBF2P3,1,111390699,111391563
24661,ENSG00000237417,XRCC6P1,10,94966614,94969384
24665,ENSG00000237424,FOXD2-AS1,1,47897805,47900313
24670,ENSG00000237437,ASS1P12,9,32945994,32947220
24671,ENSG00000237438,CECR7,22,17517460,17541715
24673,ENSG00000237440,ZNF737,19,20718631,20748615
24674,ENSG00000237441,RGL2,6,33259431,33267101
24675,ENSG00000237442,HNRNPA1P57,2,41370920,41384695
24683,ENSG00000237470,DCLRE1CP1,10,15057071,15130775
24692,ENSG00000237485,SGOL1-AS1,3,20215736,20227919
24693,ENSG00000237487,VN1R48P,9,38504444,38505479
24694,ENSG00000237489,LINC00959,10,131864638,131909081
24702,ENSG00000237512,UNC5B-AS1,10,72976981,72977985
24704,ENSG00000237515,SHISA9,16,12995477,13334272
24705,ENSG00000237517,DGCR5,22,18958027,19018755
24706,ENSG00000237522,NONOP2,2,61163954,61165184
24707,ENSG00000237523,LINC00857,10,81967466,81979413
24712,ENSG00000237533,PFN1P6,1,148736689,148737087
24713,ENSG00000237541,HLA-DQA2,6,32709119,32714992
24715,ENSG00000237548,TTLL11-IT1,9,124646915,124725998
24716,ENSG00000237550,UBE2Q2P6,15,82664459,82748784
24718,ENSG00000237556,KCND3-AS1,1,112451958,112453553
24724,ENSG00000237575,PYY2,17,26553589,26555091
24729,ENSG00000237585,LINC00407,13,45225948,45275152
24744,ENSG00000237621,OR9A1P,7,141586948,141587892
24745,ENSG00000237624,OXCT2P1,1,39980628,39982162
24747,ENSG00000237629,UQCRHP2,2,26217663,26217950
24748,ENSG00000237636,ANKRD26P3,13,19864733,19918965
24749,ENSG00000237637,FRY-AS1,13,32599451,32605776
24753,ENSG00000237642,HMGB3P5,10,112210387,112210998
24755,ENSG00000237646,HLCS-IT1,21,38176285,38178585
24756,ENSG00000237647,ERICH1-AS1,8,687651,1087777
24757,ENSG00000237649,KIFC1,6,33359313,33377701
24761,ENSG00000237664,LINC00316,21,46758505,46761905
24762,ENSG00000237665,GRM7-AS2,3,6934319,6935709
24763,ENSG00000237667,LINC01115,2,779837,864112
24764,ENSG00000237668,RPS15AP38,22,36817318,36817689
24765,ENSG00000237672,KRR1P1,13,20644390,20646276
24766,ENSG00000237674,GSTA7P,6,52604388,52609454
24767,ENSG00000237679,VDAC1P11,9,97049981,97050832
24771,ENSG00000237691,IFNWP2,9,21420233,21420812
24772,ENSG00000237693,IRGM,5,150226085,150280298
24774,ENSG00000237702,TRBV3-1,7,142008365,142008871
24776,ENSG00000237706,TRIM51EP,11,89714609,89724840
24779,ENSG00000237714,P4HA2-AS1,5,131520569,131528501
24785,ENSG00000237731,RNGTTP1,21,27015801,27016528
24789,ENSG00000237737,DCTN1-AS1,2,74612613,74621009
24790,ENSG00000237738,RNF216-IT1,7,5702063,5720092
24791,ENSG00000237740,NPAP1P3,10,89136653,89138238
24794,ENSG00000237751,LINC01143,2,71115001,71117089
24798,ENSG00000237758,BANF1P3,2,231589858,231590118
24800,ENSG00000237763,AMY1A,1,104197912,104207173
24802,ENSG00000237765,FAM200B,4,15683285,15707188
24803,ENSG00000237766,GGTA2P,12,67659622,67660746
24810,ENSG00000237786,GFOD1-AS1,6,13486526,13487084
24811,ENSG00000237787,C3orf79,3,153202284,153220486
24815,ENSG00000237803,LINC00211,2,38053390,38103417
24821,ENSG00000237818,RPS3AP29,7,97527659,97528427
24826,ENSG00000237840,FAM21FP,10,46201879,46222679
24830,ENSG00000237847,FAM231A,1,16999498,17000007
24834,ENSG00000237854,LINC00674,17,66098049,66111659
24838,ENSG00000237864,LINC00322,21,44742297,44751919
24841,ENSG00000237872,POU5F1P4,1,155402969,155404053
24842,ENSG00000237876,AKR1B1P4,13,46261683,46262604
24844,ENSG00000237879,LINC00398,13,31377343,31384782
24846,ENSG00000237882,PPIAP13,10,76849006,76849483
24847,ENSG00000237883,DGUOK-AS1,2,74174769,74208568
24849,ENSG00000237887,RPL23AP32,2,54756480,54756938
24851,ENSG00000237892,KLF7-IT1,2,207985608,207986768
24852,ENSG00000237906,MUPP,9,115721414,115724541
24854,ENSG00000237911,SRP68P3,17,20319105,20320010
24867,ENSG00000237941,KCNQ1DN,11,2891263,2893335
24868,ENSG00000237943,PRKCQ-AS1,10,6622381,6658414
24869,ENSG00000237945,LINC00649,21,35287838,35349992
24870,ENSG00000237949,LINC00844,10,60759386,60761303
24875,ENSG00000237970,TMEM161BP1,10,37626343,37627799
24876,ENSG00000237972,TUBG1P,7,43958296,43959653
24879,ENSG00000237975,FLG-AS1,1,152140601,152339163
24881,ENSG00000237977,EIF4HP2,22,31298206,31298768
24885,ENSG00000237984,PTENP1,9,33673502,33677497
24886,ENSG00000237986,CELF2-AS2,10,11117094,11140436
24888,ENSG00000237988,OR2I1P,6,29520996,29521943
24890,ENSG00000237990,CNTN4-AS1,3,3080717,3102829
24891,ENSG00000237991,RPL35P1,1,237144637,237145008
24899,ENSG00000238008,COX6CP10,3,33596128,33596351
24903,ENSG00000238020,HTR3E-AS1,3,183812906,183822966
24904,ENSG00000238021,ARMC4P1,10,27547691,27577753
24905,ENSG00000238024,DDX39BP2,6,29960986,29961382
24906,ENSG00000238025,ZDHHC4P1,13,43507994,43509028
24916,ENSG00000238057,ZEB2-AS1,2,145275664,145279058
24918,ENSG00000238059,HSPE1P21,6,133831524,133831831
24920,ENSG00000238062,SPATA3-AS1,2,231849083,231860747
24924,ENSG00000238077,NMNAT1P3,3,189884553,189885440
24927,ENSG00000238083,LRRC37A2,17,44588877,44633016
24929,ENSG00000238086,PPP1R26P1,13,48890999,48894611
24930,ENSG00000238087,FMO8P,1,166535415,166549942
24933,ENSG00000238098,ABCA17P,16,2389151,2476700
24936,ENSG00000238105,GOLGA2P5,12,100550135,100567437
24941,ENSG00000238121,LINC00426,13,30914407,30951282
24942,ENSG00000238125,SLC9A3P2,22,21007017,21009037
24944,ENSG00000238132,CASC4P1,13,20137729,20139040
24945,ENSG00000238133,MLK7-AS1,2,174031174,174146764
24946,ENSG00000238137,ARPC3P2,1,211615616,211616148
24948,ENSG00000238141,BRWD1-AS1,21,40687633,40695144
24952,ENSG00000238151,MLLT10P1,20,29637799,29638060
24953,ENSG00000238152,OR7E140P,12,8567376,8568401
24957,ENSG00000238161,OR7E117P,11,3620825,3621936
24961,ENSG00000238169,LINC01053,13,25755579,25763898
24963,ENSG00000238181,AHCYP2,9,123482951,123484250
24964,ENSG00000238184,CD81-AS1,11,2349979,2399222
24967,ENSG00000238189,ENOX1-AS2,13,44032601,44033259
24970,ENSG00000238197,PAXBP1-AS1,21,34100426,34115433
24972,ENSG00000238199,UBE2V2P3,1,11338673,11339408
24975,ENSG00000238213,TARDBPP2,13,60848910,60850140
24978,ENSG00000238227,C9orf69,9,139006427,139010731
24979,ENSG00000238228,OR7E7P,7,97576299,97577310
24980,ENSG00000238230,LINC00391,13,95351948,95355116
24983,ENSG00000238241,CCR12P,13,100060035,100061316
24984,ENSG00000238243,OR2W3,1,248031277,248060449
24985,ENSG00000238244,GABARAPL3,15,90890819,90892669
24987,ENSG00000238249,HMGN2P17,1,8953468,8954210
24988,ENSG00000238250,ST6GAL2-IT1,2,107439379,107441487
24994,ENSG00000238266,LINC00707,10,6821560,6884868
25000,ENSG00000238278,ALG1L6P,3,75464221,75471294
25003,ENSG00000238286,SLC35E1P1,13,21181407,21182270
25009,ENSG00000238324,RN7SKP198,7,102497897,102498202
25015,ENSG00000238363,SNORA13,5,111497182,111497314
25030,ENSG00000238621,TRNAI2,6,26988114,26988226
25036,ENSG00000238741,SCARNA7,3,160232695,160233024
25038,ENSG00000238793,SNORD124,17,38183795,38183898
25039,ENSG00000238795,SCARNA12,12,7076500,7076769
25046,ENSG00000238862,SNORD19B,3,52724760,52724843
25050,ENSG00000238917,SNORD10,17,7480129,7480270
25051,ENSG00000238961,SNORA47,5,76376259,76376396
25053,ENSG00000239002,SCARNA10,12,6619388,6619717
25054,ENSG00000239039,SNORD13,8,33370993,33371096
25060,ENSG00000239122,RNU2-11P,3,195655460,195655646
25061,ENSG00000239127,SNORD125,22,29729152,29729247
25062,ENSG00000239149,SNORA59A,1,12567300,12567451
25065,ENSG00000239194,RNU1-123P,16,67424594,67424753
25068,ENSG00000239207,GAPDHP39,3,138496674,138497652
25069,ENSG00000239212,RPL6P7,3,155375549,155376401
25071,ENSG00000239218,RPS20P22,8,38291865,38293182
25074,ENSG00000239247,RN7SL589P,4,2317926,2318233
25075,ENSG00000239250,RN7SL271P,3,71876328,71876614
25077,ENSG00000239263,RBM43P1,3,69520603,69521683
25078,ENSG00000239264,TXNDC5,6,7881483,8026646
25079,ENSG00000239265,CLRN1-AS1,3,150570271,150798513
25080,ENSG00000239269,RPSAP4,14,95192625,95193512
25081,ENSG00000239272,RPL21P10,14,78149545,78150332
25082,ENSG00000239279,RN7SL184P,4,114340996,114341290
25084,ENSG00000239282,GATSL3,22,30681106,30685616
25087,ENSG00000239305,RNF103,2,86830516,86850989
25088,ENSG00000239306,RBM14,11,66384053,66394818
25090,ENSG00000239332,LINC01119,2,47043836,47086146
25093,ENSG00000239351,NPM1P29,3,149656784,149657586
25095,ENSG00000239365,RPS26P49,14,105297175,105297508
25096,ENSG00000239367,RN7SL477P,19,1570574,1570859
25097,ENSG00000239373,RN7SL425P,1,171461550,171461858
25101,ENSG00000239382,ALKBH6,19,36500022,36505141
25102,ENSG00000239388,ASB14,3,57302375,57326710
25103,ENSG00000239389,PCDHA13,5,140261793,140391929
25105,ENSG00000239402,CYP4F62P,2,131187400,131199048
25106,ENSG00000239405,TMED10P2,3,128256863,128257474
25108,ENSG00000239419,RN7SL535P,7,142987708,142988004
25109,ENSG00000239435,KCNMB3P1,22,17061816,17063607
25110,ENSG00000239445,ST3GAL6-AS1,3,98433174,98451495
25111,ENSG00000239453,SIDT1-AS1,3,113307595,113309036
25115,ENSG00000239466,RN7SL552P,4,85608881,85609171
25118,ENSG00000239472,RN7SL221P,6,5918793,5919077
25119,ENSG00000239473,RPL7P38,12,80422673,80423411
25120,ENSG00000239474,KLHL41,2,170366212,170382772
25121,ENSG00000239475,HYDIN2,1,146310555,146349531
25124,ENSG00000239483,RPS15AP16,3,128517684,128518044
25126,ENSG00000239492,FAM25HP,10,47740330,47747200
25127,ENSG00000239494,RN7SL333P,1,169828897,169829193
25129,ENSG00000239503,MARK2P8,3,128467381,128468332
25130,ENSG00000239504,RN7SL583P,1,88943514,88943797
25131,ENSG00000239508,PLCH1-AS1,3,155166973,155175542
25132,ENSG00000239510,RPL9P5,14,59030864,59031334
25133,ENSG00000239511,POM121L7,22,21477050,21482352
25134,ENSG00000239519,CADM2-AS1,3,86041333,86077157
25135,ENSG00000239520,RPL17P42,17,34046907,34047461
25137,ENSG00000239523,MYLK-AS1,3,123304389,123363415
25138,ENSG00000239524,RPL32P34,19,5277745,5278144
25141,ENSG00000239542,RN7SL399P,17,39886381,39886657
25142,ENSG00000239552,HOXB-AS2,17,46634624,46637695
25143,ENSG00000239553,RN7SL12P,11,66480192,66480480
25146,ENSG00000239559,RPL37P2,11,67450243,67450529
25147,ENSG00000239569,KMT2E-AS1,7,104653872,104654768
25148,ENSG00000239570,SETP11,3,150987228,150987917
25149,ENSG00000239571,IGKV2D-30,2,89975669,89976489
25152,ENSG00000239590,OR1J4,9,125281420,125282361
25155,ENSG00000239605,C2orf61,2,47272677,47382517
25156,ENSG00000239607,RN7SL573P,17,73037830,73038102
25157,ENSG00000239608,RUVBL1-AS1,3,127794653,127797899
25158,ENSG00000239614,HMGN1P7,3,93707478,93707790
25165,ENSG00000239648,MTND1P3,7,141503501,141504452
25166,ENSG00000239650,GUSBP4,6,58246051,58256569
25167,ENSG00000239653,PSMD6-AS2,3,63989698,63997824
25172,ENSG00000239677,PDZRN3-AS1,3,73670864,73675149
25173,ENSG00000239684,PTGER4P3,9,68371626,68371877
25175,ENSG00000239697,TNFSF12,17,7452208,7464925
25177,ENSG00000239704,CDRT4,17,15339332,15406922
25179,ENSG00000239713,APOBEC3G,22,39436924,39483748
25181,ENSG00000239718,HLTF-AS1,3,148804119,148820610
25183,ENSG00000239736,CEACAMP3,19,42106090,42112339
25185,ENSG00000239748,RN7SL795P,18,68179963,68180241
25189,ENSG00000239779,WBP1,2,74685456,74688018
25190,ENSG00000239780,RPLP0P11,18,47984257,47985165
25192,ENSG00000239789,MRPS17,7,56019512,56024192
25195,ENSG00000239797,RPL21P39,3,145542044,145542526
25196,ENSG00000239799,ITIH4-AS1,3,52857951,52859330
25200,ENSG00000239819,IGKV1D-8,2,90259593,90260248
25201,ENSG00000239820,RN7SL213P,14,68217947,68218261
25202,ENSG00000239821,RN7SL513P,19,18444086,18444381
25203,ENSG00000239827,SUGT1P3,13,41482295,41495910
25205,ENSG00000239830,RPS4XP22,19,9793970,9794749
25206,ENSG00000239831,RNF7P1,3,57505396,57505737
25208,ENSG00000239839,DEFA3,8,6873391,6875823
25209,ENSG00000239855,IGKV1-6,2,89265781,89266286
25210,ENSG00000239857,GET4,7,916189,936073
25211,ENSG00000239862,IGKV1-37,2,89597021,89597542
25212,ENSG00000239868,RN7SL34P,19,41792320,41792599
25213,ENSG00000239873,GAPDHP27,1,120101378,120102397
25214,ENSG00000239881,RPS27P25,12,120807243,120809491
25216,ENSG00000239884,RN7SL608P,17,2584242,2584528
25217,ENSG00000239886,KRTAP9-2,17,39382900,39383904
25218,ENSG00000239887,C1orf226,1,162336698,162356600
25219,ENSG00000239899,RN7SL674P,2,11724899,11725176
25220,ENSG00000239900,ADSL,22,40742507,40786467
25223,ENSG00000239908,RN7SL75P,9,102864841,102865119
25224,ENSG00000239911,PRKAG2-AS1,7,151574127,151576299
25225,ENSG00000239912,RPL39P36,19,53916443,53916598
25226,ENSG00000239917,RPS10P16,8,118535510,118536300
25229,ENSG00000239926,PRDX3P4,3,64160077,64160823
25232,ENSG00000239944,TRBV8-2,7,142245303,142245572
25233,ENSG00000239948,RN7SL368P,19,44164652,44164928
25234,ENSG00000239951,IGKV3-20,2,89442057,89442643
25235,ENSG00000239959,ENPP7P2,3,75495920,75540353
25236,ENSG00000239961,LILRA4,19,54844456,54850421
25237,ENSG00000239964,RN7SL748P,6,36489968,36490275
25239,ENSG00000239975,IGKV1D-33,2,89952792,89953355
25240,ENSG00000239978,OR7E53P,3,125453138,125454041
25242,ENSG00000239997,FCF1P3,3,106567518,106568107
25243,ENSG00000239998,LILRA2,19,55084387,55099027
25244,ENSG00000240002,YBX1P3,3,114649388,114650296
