gene_id,ensembl_gene_id,hgnc_symbol,chromosome_name,start_position,end_position
1840,ENSG00000091664,SLC17A6,11,22359643,22401049
15113,ENSG00000186106,ANKRD46,8,101521980,101572012
26669,ENSG00000248228,SLIT2-IT1,4,20393812,20396479
24384,ENSG00000236716,,10,29032674,29033592
15074,ENSG00000185933,CALHM1,10,105213144,105218645
10000,ENSG00000160654,CD3G,11,118215059,118225876
9141,ENSG00000152977,ZIC1,3,147111209,147228080
35088,ENSG00000272995,,4,20768431,20768995
9622,ENSG00000157510,AFAP1L1,5,148651434,148721365
14745,ENSG00000184408,KCND2,7,119913722,120390385
27253,ENSG00000250092,,4,21583719,21615351
7067,ENSG00000137267,TUBB2A,6,3153903,3157760
14474,ENSG00000183128,CALHM3,10,105232561,105238997
1008,ENSG00000069329,VPS35,16,46690054,46723430
25889,ENSG00000242768,,4,21658134,21658492
26700,ENSG00000248343,,4,21699073,21720649
3641,ENSG00000111196,MAGOHB,12,10758612,10766222
27231,ENSG00000250039,,4,21950638,22331953
21656,ENSG00000229605,,10,29187925,29188422
21499,ENSG00000229164,TRAC,14,23016447,23021097
5530,ENSG00000126353,CCR7,17,38710021,38721724
32893,ENSG00000266964,FXYD1,19,35629712,35634013
10804,ENSG00000164325,TMEM174,5,72469022,72470970
5554,ENSG00000126603,GLIS2,16,4364762,4389598
26351,ENSG00000244538,,4,22595819,22596073
4329,ENSG00000116198,CEP104,1,3728645,3773778
15906,ENSG00000196366,C9orf163,9,139377947,139380518
30383,ENSG00000259003,,14,23025534,23027939
3876,ENSG00000112658,SRF,6,43139037,43149243
15977,ENSG00000196584,XRCC2,7,152341864,152373250
930,ENSG00000066557,LRRC40,1,70610488,70671303
24632,ENSG00000237350,CDC42P6,4,22728998,22729573
5857,ENSG00000129562,DAD1,14,23033805,23058175
3028,ENSG00000106025,TSPAN12,7,120427376,120498456
8638,ENSG00000148400,NOTCH1,9,139388896,139440314
4268,ENSG00000115816,CEBPZ,2,37428755,37458856
12955,ENSG00000174226,SNX31,8,101585116,101675643
9528,ENSG00000156642,NPTN,15,73852355,73926475
6603,ENSG00000134874,DZIP1,13,96230457,96296957
8697,ENSG00000148935,GAS2,11,22647188,22834601
18874,ENSG00000217930,PAM16,16,4381550,4405608
4538,ENSG00000117758,STX12,1,28099694,28150963
17598,ENSG00000206422,LRRC30,18,7231123,7232045
33764,ENSG00000269337,,9,70646589,70648956
6914,ENSG00000136514,RTP4,3,187086120,187089864
2200,ENSG00000100439,ABHD4,14,23067146,23081265
14070,ENSG00000180787,ZFP3,17,4981543,4999669
19729,ENSG00000224597,PTCHD3P1,10,29698331,29776674
17141,ENSG00000204344,STK19,6,31938868,31950598
7469,ENSG00000139610,CELA1,12,51722227,51740463
90,ENSG00000005469,CROT,7,86974997,87029111
12734,ENSG00000172969,FRG2C,3,75713481,75716371
19140,ENSG00000221946,FXYD7,19,35634154,35645204
9563,ENSG00000157005,SST,3,187386694,187388187
6514,ENSG00000134317,GRHL1,2,10085341,10142411
18616,ENSG00000215033,,10,47746962,47770871
8298,ENSG00000145293,ENOPH1,4,83351715,83382244
11641,ENSG00000167840,ZNF232,17,5008836,5026411
16070,ENSG00000196917,HCAR1,12,123104824,123215390
27080,ENSG00000249547,,4,23236248,23287196
11039,ENSG00000165379,LRFN5,14,42076773,42373752
5538,ENSG00000126460,PRRG2,19,50083903,50094272
27271,ENSG00000250137,,4,23562546,23770275
30608,ENSG00000259384,GH1,17,61994560,61996179
27712,ENSG00000251292,,4,23724885,23735202
27047,ENSG00000249453,,4,23781213,23784183
9112,ENSG00000152726,FAM21B,10,47894023,47949412
17733,ENSG00000207697,MIR573,4,24521815,24521913
9286,ENSG00000154277,UCHL1,4,41258430,41270472
8201,ENSG00000144566,RAB5A,3,19988571,20026667
7476,ENSG00000139629,GALNT6,12,51745031,51786651
12717,ENSG00000172889,EGFL7,9,139553308,139567130
12762,ENSG00000173137,ADCK5,8,145596790,145618457
31551,ENSG00000261121,,4,24661479,24673191
26983,ENSG00000249242,TMEM150C,4,83404323,83483510
7497,ENSG00000139726,DENR,12,123237321,123255611
34331,ENSG00000271172,,4,25222025,25222535
16061,ENSG00000196873,CBWD3,9,70856397,70914929
13860,ENSG00000179476,C14orf28,14,45366498,45376460
26790,ENSG00000248608,,4,25506619,25508297
2472,ENSG00000102580,DNAJC3,13,96329393,96447243
768,ENSG00000060140,STYK1,12,10771538,10826917
7313,ENSG00000138606,SHF,15,45459412,45493373
21111,ENSG00000228154,,4,25624399,25625223
3557,ENSG00000110344,UBE4A,11,118230300,118269926
25867,ENSG00000242640,,4,25680472,25680642
5540,ENSG00000126464,PRR12,19,50094900,50129696
256,ENSG00000010810,FYN,6,111981535,112194655
1741,ENSG00000089327,FXYD5,19,35645633,35660786
20724,ENSG00000227124,ZNF717,3,75758794,75834734
7104,ENSG00000137496,IL18BP,11,71709587,71716761
10137,ENSG00000161888,SPC24,19,11242196,11266484
18378,ENSG00000214029,ZNF891,12,133694740,133707059
4750,ENSG00000119888,EPCAM,2,47572297,47614740
18128,ENSG00000213246,SUPT4H1,17,56422539,56430454
4248,ENSG00000115649,CNPPD1,2,220036619,220042828
4398,ENSG00000116754,SRSF11,1,70671365,70718735
12831,ENSG00000173482,PTPRM,18,7566780,8406859
12049,ENSG00000169692,AGPAT2,9,139567595,139581875
16454,ENSG00000198168,SVIP,11,22835345,22851845
1113,ENSG00000072163,LIMS2,2,128395956,128439360
2154,ENSG00000100321,SYNGR1,22,39745930,39781593
10884,ENSG00000164654,MIOS,7,7606503,7648560
8920,ENSG00000151292,CSNK1G3,5,122847793,122952739
27173,ENSG00000249860,MTRNR2L5,10,57358750,57360488
3258,ENSG00000107954,NEURL1,10,105253736,105352309
8083,ENSG00000143774,GUK1,1,228327663,228336685
2641,ENSG00000103855,CD276,15,73976307,74006859
4882,ENSG00000120889,TNFRSF10B,8,22877646,22926692
5537,ENSG00000126458,RRAS,19,50138549,50143458
8050,ENSG00000143570,SLC39A1,1,153931575,153940188
3918,ENSG00000113013,HSPA9,5,137890571,137911133
5091,ENSG00000122952,ZWINT,10,58116989,58121036
5088,ENSG00000122882,ECD,10,74889913,74928813
8516,ENSG00000147316,MCPH1,8,6264113,6501144
8256,ENSG00000144891,AGTR1,3,148415571,148460795
7179,ENSG00000137860,SLC28A2,15,45544428,45568149
2473,ENSG00000102595,UGGT2,13,96453834,96705736
27800,ENSG00000251493,FOXD1,5,72740654,72744352
11121,ENSG00000165716,FAM69B,9,139607022,139618502
1063,ENSG00000070756,PABPC1,8,101698044,101735037
4537,ENSG00000117751,PPP1R8,1,28157289,28178187
3412,ENSG00000109063,MYH3,17,10531843,10560626
16169,ENSG00000197256,KANK2,19,11274943,11308467
2155,ENSG00000100324,TAB1,22,39795746,39833065
15357,ENSG00000187398,LUZP2,11,24518516,25104150
14663,ENSG00000183977,PP2D1,3,20021453,20053822
8357,ENSG00000145741,BTF3,5,72794233,72801460
5038,ENSG00000122515,ZMIZ2,7,44788180,44809477
12027,ENSG00000169598,DFFB,1,3773845,3801993
14858,ENSG00000185008,ROBO2,3,75955846,77699115
7348,ENSG00000138741,TRPC3,4,122800182,122872909
15466,ENSG00000187922,LCN10,9,139632619,139637808
91,ENSG00000005471,ABCB4,7,87031013,87109751
25432,ENSG00000240771,ARHGEF25,12,58003963,58013162
11495,ENSG00000167272,POP5,12,121016567,121019201
4047,ENSG00000114166,KAT2B,3,20081515,20195896
27237,ENSG00000250050,MTND4P9,4,25719704,25721367
26641,ENSG00000248133,,4,25721377,25721652
4607,ENSG00000118557,PMFBP1,16,72146056,72210777
27739,ENSG00000251353,MTND3P5,4,25721721,25722053
26804,ENSG00000248654,,4,25722138,25722678
27432,ENSG00000250541,,4,25771888,25775199
27612,ENSG00000251009,,4,25866503,25871172
5539,ENSG00000126461,SCAF1,19,50145382,50161899
8535,ENSG00000147485,PXDNL,8,52232138,52722005
5697,ENSG00000128268,MGAT3,22,39853349,39888199
25246,ENSG00000240005,,4,26861428,26862221
12487,ENSG00000171766,GATM,15,45653322,45694525
1845,ENSG00000091879,ANGPT2,8,6357172,6420930
26698,ENSG00000248340,,4,26875183,26875971
15386,ENSG00000187559,FOXD4L3,9,70917276,70920000
2307,ENSG00000100994,PYGB,20,25228705,25278650
27729,ENSG00000251325,,4,27264128,27268876
6020,ENSG00000130783,CCDC62,12,123258874,123312075
1134,ENSG00000072786,STK10,5,171469077,171615390
27765,ENSG00000251410,,4,27969345,27986685
27243,ENSG00000250064,,4,28437071,28601897
4590,ENSG00000118454,ANKRD13C,1,70726271,70820417
9293,ENSG00000154330,PGM5,9,70943224,71145977
14923,ENSG00000185262,UBALD2,17,74261283,74267375
26974,ENSG00000249228,,4,29048213,29050387
1838,ENSG00000091651,ORC6,16,46723555,46732306
11498,ENSG00000167283,ATP5L,11,118271869,118302211
12861,ENSG00000173638,SLC19A1,21,46913486,46964325
2158,ENSG00000100335,MIEF1,22,39895437,39914137
333,ENSG00000015171,ZMYND11,10,180405,300577
17052,ENSG00000204001,LCN8,9,139648838,139652678
1087,ENSG00000071243,ING3,7,120590803,120617270
29368,ENSG00000256223,ZNF10,12,133707161,133736051
14214,ENSG00000181778,TMEM252,9,71151496,71155783
14948,ENSG00000185352,HS6ST3,13,96743093,97485671
27468,ENSG00000250624,,4,30886065,30886804
3259,ENSG00000107957,SH3PXD2A,10,105348285,105615301
33859,ENSG00000269679,,18,77275812,77276057
13601,ENSG00000177984,LCN15,9,139654086,139660707
5863,ENSG00000129646,QRICH2,17,74270130,74303761
13525,ENSG00000177558,FAM187B,19,35715703,35719632
8296,ENSG00000145284,SCD5,4,83550692,83720010
11091,ENSG00000165621,OXGR1,13,97637973,97646984
10790,ENSG00000164284,GRPEL2,5,148724993,148734146
1099,ENSG00000071894,CPSF1,8,145618444,145634753
9382,ENSG00000155189,AGPAT5,8,6565878,6617184
6407,ENSG00000133627,ACTR3B,7,152456834,152552463
18468,ENSG00000214360,EFCAB9,5,171621176,171630456
17434,ENSG00000205363,C15orf59,15,74032141,74045088
16259,ENSG00000197568,HHLA3,1,70820488,70851022
767,ENSG00000060138,YBX3,12,10851683,10875911
17597,ENSG00000206418,RAB12,18,8609443,8639379
13855,ENSG00000179454,KLHL28,14,45393522,45511525
26262,ENSG00000244187,TMEM141,9,139685807,139687709
3877,ENSG00000112659,CUL9,6,43149913,43192325
11738,ENSG00000168246,UBTD2,5,171636644,171711075
6018,ENSG00000130775,THEMIS2,1,28199055,28213196
5699,ENSG00000128272,ATF4,22,39915700,39918691
9406,ENSG00000155463,OXA1L,14,23235731,23241007
17031,ENSG00000203877,RIPPLY2,6,84562985,84567234
766,ENSG00000060069,CTDP1,18,77439801,77514510
12976,ENSG00000174358,SLC6A19,5,1201710,1225232
31979,ENSG00000262246,CORO7,16,4404543,4475706
3182,ENSG00000107242,PIP5K1B,9,71320575,71624092
11758,ENSG00000168300,PCMTD1,8,52730140,52811735
8276,ENSG00000145088,EAF2,3,121554030,121605373
16657,ENSG00000198835,GJC2,1,228337553,228347527
1124,ENSG00000072444,ASAH2C,10,48001603,48055018
10927,ENSG00000164825,DEFB1,8,6728097,6735544
13035,ENSG00000174705,SH3PXD2B,5,171752185,171881527
16967,ENSG00000203684,IBA57-AS1,1,228351787,228353213
7503,ENSG00000139793,MBNL2,13,97873688,98046374
10925,ENSG00000164822,DEFA6,8,6782215,6783598
14231,ENSG00000181873,IBA57,1,228353516,228369958
3305,ENSG00000108375,RNF43,17,56429861,56494956
18112,ENSG00000213213,CCDC183,9,139690802,139702193
10924,ENSG00000164821,DEFA4,8,6793344,6795860
5535,ENSG00000126456,IRF3,19,50162826,50169132
12045,ENSG00000169683,LRRC45,17,79981178,79989027
8202,ENSG00000144567,FAM134A,2,220040947,220050201
17557,ENSG00000206047,DEFA1,8,6835171,6837602
5793,ENSG00000129038,LOXL1,15,74218330,74244478
2956,ENSG00000105699,LSR,19,35739233,35758867
10353,ENSG00000162913,C1orf145,1,228391207,228401365
758,ENSG00000059573,ALDH18A1,10,97365696,97416463
29066,ENSG00000255384,,11,118303836,118305921
169,ENSG00000007312,CD79B,17,62006100,62009714
25305,ENSG00000240247,DEFA1B,8,6854288,6875778
5813,ENSG00000129204,USP6,17,5019733,5078329
4399,ENSG00000116761,CTH,1,70876901,70905534
6105,ENSG00000131467,PSME3,17,40976402,40995774
15305,ENSG00000187051,RPS19BP1,22,39925098,39928860
25208,ENSG00000239839,DEFA3,8,6873391,6875823
10487,ENSG00000163406,SLC15A2,3,121612936,121662949
16604,ENSG00000198718,FAM179B,14,45431411,45543634
10663,ENSG00000163930,BAP1,3,52435029,52444366
15455,ENSG00000187866,FAM122A,9,71394964,71398609
14562,ENSG00000183570,PCBP3,21,47063608,47362368
10922,ENSG00000164816,DEFA5,8,6912831,6914256
27649,ENSG00000251129,,4,31999019,32157028
12486,ENSG00000171763,SPATA5L1,15,45694529,45713617
5968,ENSG00000130561,SAG,2,234216462,234255701
4613,ENSG00000118640,VAMP8,2,85788685,85809154
5895,ENSG00000130158,DOCK6,19,11309971,11373157
5358,ENSG00000125249,RAP2A,13,98086476,98121382
5370,ENSG00000125386,FAM193A,4,2626988,2734292
27585,ENSG00000250954,,4,33777969,34041515
10809,ENSG00000164331,ANKRA2,5,72848160,72861511
13474,ENSG00000177257,DEFB4B,8,7272382,7274385
10983,ENSG00000165060,FXN,9,71650175,71715094
8381,ENSG00000145882,PCYOX1L,5,148737570,148749216
27505,ENSG00000250723,,4,33852213,33981558
9143,ENSG00000153002,CPB1,3,148508889,148577974
8908,ENSG00000151151,IPMK,10,59951278,60027694
2308,ENSG00000100997,ABHD12,20,25275379,25371619
26812,ENSG00000248685,,4,34122516,34271369
10818,ENSG00000164363,SLC6A18,5,1225470,1246304
27456,ENSG00000250597,,4,34659228,34671054
9647,ENSG00000157782,CABP1,12,121078355,121105127
3086,ENSG00000106399,RPA3,7,7676149,7758238
13661,ENSG00000178342,KCNG2,18,77623668,77660184
26735,ENSG00000248466,,4,36066682,36067348
20286,ENSG00000225976,,10,29986832,29987157
26565,ENSG00000247193,,4,36245738,36275842
13299,ENSG00000176160,HSF5,17,56497528,56565745
31871,ENSG00000261761,,4,37003438,37022330
11889,ENSG00000168899,VAMP5,2,85811531,85820535
893,ENSG00000065615,CYB5R4,6,84569362,84677143
30978,ENSG00000259994,,10,30591755,30594995
15994,ENSG00000196642,RABL6,9,139702374,139735639
5034,ENSG00000122490,PQLC1,18,77662420,77711664
14191,ENSG00000181585,TMIE,3,46742823,46752376
26889,ENSG00000248936,,4,37589709,37590497
1039,ENSG00000070193,FGF10,5,44303646,44389808
7105,ENSG00000137497,NUMA1,11,71713910,71791739
16411,ENSG00000198035,AGAP9,10,48189612,48237508
7645,ENSG00000140836,ZFHX3,16,72816784,73093597
18466,ENSG00000214357,NEURL1B,5,172068269,172118543
1450,ENSG00000081320,STK17B,2,196998290,197041227
15872,ENSG00000196262,PPIA,7,44836279,44864163
643,ENSG00000050628,PTGER3,1,71318036,71513491
16367,ENSG00000197910,FAM25G,10,48247669,48252143
4788,ENSG00000120129,DUSP1,5,172195093,172198198
8498,ENSG00000146830,GIGYF1,7,100277130,100287071
5646,ENSG00000127743,IL17B,5,148750887,148783765
1574,ENSG00000085563,ABCB1,7,87133175,87342611
923,ENSG00000066379,ZNRD1,6,30026676,30032686
4553,ENSG00000118058,KMT2A,11,118307205,118397539
16224,ENSG00000197445,C16orf47,16,73160536,73178346
6925,ENSG00000136560,TANK,2,161993419,162092732
8052,ENSG00000143578,CREB3L4,1,153940010,153946839
7638,ENSG00000140795,MYLK3,16,46740891,46824319
11413,ENSG00000166920,C15orf48,15,45722727,45740959
3343,ENSG00000108587,GOSR1,17,28804380,28854610
8179,ENSG00000144401,METTL21A,2,208445355,208490652
6021,ENSG00000130787,HIP1R,12,123319000,123347507
7546,ENSG00000140153,WDR20,14,102605840,102691184
2532,ENSG00000103035,PSMD7,16,74330673,74340186
1791,ENSG00000090612,ZNF268,12,133707570,133783698
6523,ENSG00000134343,ANO3,11,26210829,26684835
12837,ENSG00000173535,TNFRSF10C,8,22941868,22974950
25627,ENSG00000241621,GOLGA2P6,10,30653339,30663315
955,ENSG00000067221,STOML1,15,74275547,74286963
22733,ENSG00000232434,C9orf172,9,139738867,139741797
2666,ENSG00000104154,SLC30A4,15,45771809,45815005
4004,ENSG00000113719,ERGIC1,5,172261278,172379688
681,ENSG00000054148,PHPT1,9,139743176,139745488
11804,ENSG00000168502,SOGA2,18,8705659,8832776
11043,ENSG00000165390,ANXA8,10,48255253,48279200
1159,ENSG00000073584,SMARCE1,17,38781214,38804760
19680,ENSG00000224473,,10,30692126,30692705
14919,ENSG00000185246,PRPF39,14,45553302,45585485
9397,ENSG00000155330,C16orf87,16,46830519,46865323
9737,ENSG00000158552,ZFAND2B,2,220059959,220074373
21365,ENSG00000228800,,10,30842783,30843412
12835,ENSG00000173530,TNFRSF10D,8,22993101,23021543
20559,ENSG00000226742,HSBP1L1,18,77724561,77730822
10100,ENSG00000161542,PRPSAP1,17,74305567,74380602
23645,ENSG00000234814,SVILP1,10,30960495,31006195
11721,ENSG00000168140,VASN,16,4421849,4433529
6245,ENSG00000132485,ZRANB2,1,71528974,71546980
3261,ENSG00000107960,OBFC1,10,105642300,105677963
2164,ENSG00000100346,CACNA1I,22,39966758,40085742
7795,ENSG00000141759,TXNL4A,18,77732867,77793949
13593,ENSG00000177943,MAMDC4,9,139745395,139755249
16529,ENSG00000198471,RTP2,3,187416047,187420345
2731,ENSG00000104689,TNFRSF10A,8,23047965,23082639
11207,ENSG00000166123,GPT2,16,46918290,46965209
2955,ENSG00000105698,USF2,19,35759881,35770724
868,ENSG00000065150,IPO5,13,98605912,98676551
2310,ENSG00000101003,GINS1,20,25388363,25433264
12018,ENSG00000169550,MUC15,11,26580580,26593780
6722,ENSG00000135502,SLC26A10,12,58013310,58019934
3890,ENSG00000112761,WISP3,6,112375275,112392171
4653,ENSG00000119139,TJP2,9,71736209,71870124
3031,ENSG00000106034,CPED1,7,120628731,120937498
12062,ENSG00000169750,RAC3,17,79989500,79992080
13631,ENSG00000178127,NDUFV2,18,9102628,9134343
7073,ENSG00000137285,TUBB2B,6,3224495,3231964
17609,ENSG00000206549,PRSS50,3,46753605,46854064
11075,ENSG00000165521,EML5,14,89078775,89259096
2600,ENSG00000103423,DNAJA3,16,4475806,4506776
31787,ENSG00000261603,PRSS46,3,46761073,46777919
7289,ENSG00000138411,HECW2,2,197059094,197458416
3181,ENSG00000107223,EDF1,9,139756571,139760738
8698,ENSG00000148942,SLC5A12,11,26688566,26744974
3917,ENSG00000112996,MRPS30,5,44809027,44820530
5900,ENSG00000130173,C19orf80,19,11348178,11352619
15508,ENSG00000188086,PRSS45,3,46783582,46854048
8529,ENSG00000147457,CHMP7,8,23101150,23119512
12597,ENSG00000172260,NEGR1,1,71861623,72748417
5873,ENSG00000129810,SGOL1,3,20202085,20227784
16693,ENSG00000198912,C1orf174,1,3805689,3816857
2667,ENSG00000104164,BLOC1S6,15,45879321,45908197
10609,ENSG00000163751,CPA3,3,148583043,148614983
13616,ENSG00000178055,PRSS42,3,46871032,46875585
4536,ENSG00000117748,RPA2,1,28218035,28241257
3310,ENSG00000108389,MTMR4,17,56566898,56595266
33448,ENSG00000268040,,21,47347679,47352477
15933,ENSG00000196436,NPIPB15,16,74411776,74425978
4002,ENSG00000113712,CSNK1A1,5,148871760,148931007
13423,ENSG00000176971,FIBIN,11,27015628,27018630
15976,ENSG00000196581,AJAP1,1,4714792,4852594
4025,ENSG00000113916,BCL6,3,187439165,187463515
10027,ENSG00000160808,MYL3,3,46899362,46923659
8160,ENSG00000144230,GPR17,2,128403439,128410213
10812,ENSG00000164338,UTP15,5,72861268,72877794
4923,ENSG00000121314,TAS2R8,12,10958650,10959892
7646,ENSG00000140839,CLEC18B,16,74442529,74455368
5802,ENSG00000129151,BBOX1,11,27062272,27149356
5899,ENSG00000130167,TSPAN16,19,11406824,11437672
5594,ENSG00000127191,TRAF2,9,139776364,139821059
7821,ENSG00000142156,COL6A1,21,47401651,47424964
575,ENSG00000044115,CTNNA1,5,137946656,138270723
10270,ENSG00000162620,LRRIQ3,1,74491699,74663871
10862,ENSG00000164588,HCN1,5,45259349,45696253
9295,ENSG00000154358,OBSCN,1,228395831,228566577
3645,ENSG00000111215,PRR4,12,10977559,11324212
3009,ENSG00000105968,H2AFV,7,44866390,44887682
5086,ENSG00000122873,CISD1,10,60028818,60049346
32994,ENSG00000267127,,18,77794346,77854968
1009,ENSG00000069345,DNAJA2,16,46989299,47007699
17240,ENSG00000204619,PPP1R11,6,30034486,30038110
1289,ENSG00000077044,DGKD,2,234263153,234380750
5534,ENSG00000126453,BCL2L12,19,50168823,50177173
6015,ENSG00000130768,SMPDL3B,1,28261504,28285668
11888,ENSG00000168894,RNF181,2,85822848,85824736
5912,ENSG00000130226,DPP6,7,153584182,154685995
6132,ENSG00000131697,NPHP4,1,5922871,6052533
8041,ENSG00000143543,JTB,1,153946745,153950164
10817,ENSG00000164362,TERT,5,1253262,1295184
28718,ENSG00000254685,FPGT,1,74663896,74699770
9193,ENSG00000153406,NMRAL1,16,4511681,4545764
244,ENSG00000010318,PHF7,3,52444673,52457657
2908,ENSG00000105514,RAB3D,19,11432722,11456946
7341,ENSG00000138688,KIAA1109,4,123073488,123283913
11895,ENSG00000168916,ZNF608,5,123972608,124084500
1121,ENSG00000072401,UBE2D1,10,60094735,60130513
9787,ENSG00000159069,FBXW5,9,139834887,139839148
18988,ENSG00000219545,RPA3-AS1,7,7680342,8043689
6631,ENSG00000135063,FAM189A2,9,71939488,72007371
7592,ENSG00000140464,PML,15,74287014,74340153
3502,ENSG00000109881,CCDC34,11,27352374,27385415
2435,ENSG00000101546,RBFA,18,77794358,77806397
3616,ENSG00000110917,MLEC,12,121124672,121139667
6945,ENSG00000136709,WDR33,2,128458596,128568761
17474,ENSG00000205592,MUC19,12,40787197,40964632
3089,ENSG00000106415,GLCCI1,7,8008425,8133902
12632,ENSG00000172425,TTC36,11,118398187,118401912
11885,ENSG00000168884,TNIP2,4,2743375,2758103
6678,ENSG00000135324,MRAP2,6,84743475,84800600
2910,ENSG00000105518,TMEM205,19,11453452,11457194
10025,ENSG00000160801,PTH1R,3,46919236,46945287
9818,ENSG00000159239,C2orf81,2,74641304,74648718
3187,ENSG00000107282,APBA1,9,72042446,72287222
2451,ENSG00000101745,ANKRD12,18,9136226,9285983
1800,ENSG00000090863,GLG1,16,74485856,74641012
13413,ENSG00000176919,C8G,9,139839698,139841426
13265,ENSG00000175970,UNC119B,12,121148238,121161443
11887,ENSG00000168890,TMEM150A,2,85825671,85830319
25140,ENSG00000239532,,4,37822983,37823460
27175,ENSG00000249863,,4,37869913,37871599
20811,ENSG00000227325,,4,37962056,37962665
17396,ENSG00000205213,LGR4,11,27387508,27494322
30393,ENSG00000259030,FPGT-TNNI3K,1,74663919,75009666
27732,ENSG00000251332,,4,37997115,37997824
641,ENSG00000050438,SLC4A8,12,51785101,51902980
2434,ENSG00000101544,ADNP2,18,77866915,77905406
26668,ENSG00000248227,,4,38368535,38387380
7528,ENSG00000139990,DCAF5,14,69517598,69619867
26399,ENSG00000244731,C4A,6,31949801,31970458
9117,ENSG00000152767,FARP1,13,98794816,99102027
27078,ENSG00000249534,,4,38422283,38524801
6674,ENSG00000135315,KIAA1009,6,84833960,84937353
27109,ENSG00000249667,,4,38511388,38519677
27854,ENSG00000251635,,4,38565624,38572292
14550,ENSG00000183513,COA5,2,99215773,99224978
22258,ENSG00000231160,,4,38614322,38666504
6824,ENSG00000136011,STAB2,12,103981051,104160505
15627,ENSG00000188647,PTAR1,9,72324438,72374875
89,ENSG00000005448,WDR54,2,74648805,74652882
14838,ENSG00000184925,LCN12,9,139844003,139849949
12475,ENSG00000171711,DEFB4A,8,7752151,7754233
12562,ENSG00000172059,KLF11,2,10182976,10194963
12372,ENSG00000171208,NETO2,16,47111614,47177908
2599,ENSG00000103415,HMOX2,16,4524691,4560348
509,ENSG00000037241,RPL26L1,5,172385732,172396774
4212,ENSG00000115446,UNC50,2,99225042,99234978
2729,ENSG00000104679,R3HCC1,8,23127633,23153792
4925,ENSG00000121318,TAS2R10,12,10977916,10978957
5768,ENSG00000128791,TWSG1,18,9334765,9402418
7153,ENSG00000137767,SQRDL,15,45923346,45983492
2202,ENSG00000100442,FKBP3,14,45584803,45604522
17972,ENSG00000212128,TAS2R13,12,11060525,11062161
17271,ENSG00000204711,C9orf135,9,72435709,72521148
16524,ENSG00000198454,C9orf141,9,139863695,139866442
14310,ENSG00000182319,,8,8175258,8244008
10443,ENSG00000163249,CCNYL1,2,208576264,208626563
6557,ENSG00000134551,PRH2,12,11081835,11084940
8042,ENSG00000143545,RAB13,1,153954127,153958834
12237,ENSG00000170571,EMB,5,49692026,49739082
28354,ENSG00000253958,CLDN23,8,8559448,8561616
8481,ENSG00000146676,PURB,7,44915896,44924960
351,ENSG00000017797,RALBP1,18,9475007,9538114
245,ENSG00000010319,SEMA3G,3,52467069,52479101
8517,ENSG00000147324,MFHAS1,8,8640864,8751155
823,ENSG00000064042,LIMCH1,4,41361624,41702061
8779,ENSG00000149582,TMEM25,11,118401756,118417995
31,ENSG00000003147,ICA1,7,8152814,8302317
5096,ENSG00000122971,ACADS,12,121163538,121177811
10610,ENSG00000163754,GYG1,3,148709128,148745419
12610,ENSG00000172336,POP7,7,100303676,100305118
4402,ENSG00000116783,TNNI3K,1,74663947,75010112
1207,ENSG00000074935,TUBE1,6,112391980,112408732
3190,ENSG00000107317,PTGDS,9,139871956,139879887
7261,ENSG00000138286,FAM149B1,10,74927924,75004262
10987,ENSG00000165072,MAMDC2,9,72658497,72841886
2954,ENSG00000105697,HAMP,19,35771619,35776046
5944,ENSG00000130427,EPO,7,100318423,100321323
5536,ENSG00000126457,PRMT1,19,50179043,50192286
17971,ENSG00000212127,TAS2R14,12,11090005,11324172
10081,ENSG00000161204,ABCF3,3,183903811,183911800
14529,ENSG00000183401,CCDC159,19,11455360,11465620
9297,ENSG00000154370,TRIM11,1,228581374,228594541
7504,ENSG00000139797,RNF113B,13,98828039,98829519
2311,ENSG00000101004,NINL,20,25433341,25566153
6884,ENSG00000136286,MYO1G,7,45002261,45018697
2724,ENSG00000104626,ERI1,8,8859657,8974256
17970,ENSG00000212126,TAS2R50,12,11138512,11139511
9008,ENSG00000151917,BEND6,6,56819773,56892140
29243,ENSG00000255837,TAS2R20,12,11149094,11150474
33073,ENSG00000267270,,18,77905807,77936315
17968,ENSG00000212124,TAS2R19,12,11174218,11175219
14689,ENSG00000184154,LRTOMT,11,71791382,71821828
29435,ENSG00000256436,TAS2R31,12,11182986,11184006
20567,ENSG00000226761,TAS2R46,12,11213964,11214893
29062,ENSG00000255374,TAS2R43,12,11243886,11244912
29353,ENSG00000256188,TAS2R30,12,11285557,11287243
13640,ENSG00000178184,PARD6G,18,77915115,78005429
18476,ENSG00000214402,LCNL1,9,139876356,139880862
15119,ENSG00000186136,TAS2R42,12,11338599,11339543
1745,ENSG00000089486,CDIP1,16,4560676,4588829
9653,ENSG00000157837,SPPL3,12,121200313,121342174
4770,ENSG00000119977,TCTN3,10,97423158,97453900
31996,ENSG00000262352,,18,11103,15928
32157,ENSG00000263305,,18,14195,16898
2952,ENSG00000105695,MAG,19,35783028,35804707
8632,ENSG00000148362,C9orf142,9,139886870,139888436
4007,ENSG00000113732,ATP6V0E1,5,172410760,172462448
16684,ENSG00000198887,SMC5,9,72873937,72969804
32108,ENSG00000263006,ROCK1P1,18,109065,122219
32279,ENSG00000263884,,18,268148,270278
14470,ENSG00000183111,ARHGEF37,5,148931510,149014531
32411,ENSG00000264514,,18,316737,319165
